element_id,part_num,color_id,design_id
4632618,90640,0,90640
383226,3832,0,3832
428226,4282,0,4282
379526,3795,0,3795
4624044,90638pr0023,0,96105
4632646,90639pr0002,15,93190
389924,3899,14,3899
4205232,44141,0,44141
4205263,44141,0,44141
4540318,84560,9999,""
6096189,19091,9999,""
6181563,31921,9999,""
6238049,39800,9999,""
6133543,74967,14,74967
6413925,973c43h02pr6326,29,76382
407026,4070a,0,4070
4205251,44141,178,44141
6004725,3626cpr0984,326,10486
4205215,44141,1086,44141
6124288,90638pr0003,0,23699
4632645,90639pr0001,179,93189
4205214,44141,2,44141
4205248,44141,2,44141
4205260,44141,27,44141
6447228,1994,322,1994
4205245,44141,137,44141
4205254,44141,137,44141
6114358,20476,179,20476
4194696,44141,148,44141
6152347,3899pr0006,15,26718
6138044,90638pr0005,25,25179
4205221,44141,148,44141
4205237,44141,148,44141
4205257,44141,4,44141
4205253,44141,14,44141
6213268,4162,321,4162
6151933,970c27pr9953,15,""
4211481,4162,71,4162
6078339,4162,322,4162
6444735,973c27h02pr6641,1,76382
6157729,3626c,40,30011
6071581,3626c,143,30011
6261814,3626cpr2881,14,47909
6021599,3626cpr1121,19,12771
6252374,3626cpr2764,78,47183
6213901,3626cpr2478,15,36803
6253212,3626cpr2783,14,47669
6114026,3626cpr1670,78,21117
6222956,3626cpr2570,78,38114
4548857,4790b,70,4790
4209309,47404,70,47404
4295253,46667,72,46667
4163480,4229,0,4229
4552040,4229,0,4229
4270872,41531,14,41531
6289758,41530,179,60591
6100879,41530,25,41530
6294928,41327,4,41327
4269909,3587,70,3587
4546207,30248,72,30248
6099480,30086c01,14,75977
6210722,29110,0,29110
4550191,2618,0,2618
6172423,23930,15,23930
4289538,48729b,0,48729
4277932,44728,0,44728
300326,3003,0,3003
6115174,30361cpr0021,0,21221
6005932,95188,0,95188
4121914,30136,0,30136
4288212,30236,0,30236
4162443,30414,0,30414
394226,3942c,0,3942
4535834,60596,0,60596
4538456,64644,0,64644
4107784,6585,0,6585
6253654,49098pr0001,0,49113
73587,298c02,0,73587
4568933,88283,0,88283
6258617,87556pr0244,0,50099
6248533,41811,0,41811
4163128,3624,8,3624
6134893,93560,288,93560
4106307,2446,0,30124
4613003,41854,272,41854
4566804,41854,85,41854
6039944,41854,2,41854
6109466,41854,4,41854
4106347,6231,0,6231
6092446,93095,0,93095
6044720,90640,0,14533
6001494,91988,0,91988
303426,3034,0,3034
4637131,97600,9999,""
4632648,90639pr0004,1103,93192
6427514,10102290,9999,""
4194700,44141,150,44141
6174243,26601,0,26601
6146354,26198,9999,""
4211278,4162,70,4162
4254817,4162,19,4162
474421,4744,4,4744
6174952,47759,85,47759
6058944,47759,26,47759
4159735,4215b,8,4215
4262012,4215b,4,4215
4210844,43337,72,43337
4513990,30562,15,30562
4221749,30562,72,30562
4299371,30562,71,30562
4523634,30562,25,30562
4283912,30562,41,46361
4211497,4490,71,4490
6069254,4490,378,4490
6173048,41749,191,41749
6074665,41749,272,41749
6035700,41749,320,41749
4587575,41749,71,41749
4286404,41749,4,41749
4288383,41749,378,41749
4286971,41750,0,41750
6173049,41750,191,41750
6111301,41750,72,41750
6170697,41750,28,41750
6223316,41750,322,41750
6003806,41750,70,41750
4520020,41750,40,42020
4501968,41750,14,41750
6286267,49570pr0004,15,66022
4277681,30029,0,30029
485601,4856a,15,4856
6268948,4495b,272,4495
4520120,4495b,378,4495
4222042,30565,72,30565
4163567,41669,36,41669
4262120,47423,71,47423
6313560,44375b,3,44375
6215603,44375b,19,44375
4185265,44674,1,44674
4278434,44674,320,44674
6172864,44674,323,44674
4195376,44674,25,44674
6023891,41535,297,41535
4153708,30640,15,30640
4512743,40234,71,40234
4153409,40242,7,40242
4153410,40242,19,40242
302126,3021,0,3021
4153116,30624,0,30624
4153073,30632,14,30632
4142822,32523,0,32523
4171878,40554,10,40554
4153052,40554,4,40554
6051259,40637,14,40637
4153489,40639,4,40639
4210728,30503,72,30503
4153005,30648,0,30648
4154757,32551,14,32551
4153771,40385,8,40385
4205218,44141,1086,44141
6169980,6155,71,28829
4205262,44141,150,44141
6451658,80562,1103,80562
4194699,44141,137,44141
4205236,44141,4,44141
416202,4162,7,4162
4507016,60031,9999,""
6385737,79756,321,79756
6388463,973c04h01pr5968,15,76382
6268946,4495b,4,4495
4162781,42061,15,42061
6212039,44375b,320,44375
6299252,44375b,1053,35327
6117535,44375b,47,21599
4211527,6222,71,6222
4287973,41768,72,41768
4527367,44674,1,44674
6327849,44674,191,44674
6258726,44674,288,44674
4211628,30374,71,30374
4153120,30622,14,30622
4153784,30622,15,30622
4229602,30647,0,30647
4153939,30637,15,30637
4225169,40234,71,40234
4221596,40242,71,40242
4153986,30621,15,30621
4153844,30626,15,30626
4153093,30642,0,30642
4527165,40554,4,40554
4543244,40637,14,40637
4496206,40639,3,40639
4496201,40639,2,40639
4116774,30285,15,30285
4524358,30648,0,30648
4153513,33286,4,33286
4260505,40395,288,40395
6037684,40395,4,40395
4558683,40638,14,40638
4565273,40642,0,40642
4217143,40643,8,40643
4226196,40643,71,40643
4226198,40644,72,40644
6241685,41267,9999,""
4205212,44141,27,44141
4205246,44141,137,44141
4205231,44141,25,44141
4205250,44141,4,44141
4205228,44141,14,44141
4211008,4162,72,4162
6167470,4162,85,4162
4585686,4162,1051,4162
4219560,4162,19,4162
416201,4162,15,4162
4541726,4198,73,6448
4221598,4215b,70,4215
4163113,4215b,40,30007
6020724,43337,320,43337
4286644,43337,378,43337
4224802,30562,71,30562
4142961,30562,7,30562
6236111,30562,47,35276
6256804,30562,52,35276
4520970,4490,15,4490
4286970,41749,0,41749
6185548,41749,321,41749
4161210,41749,72,41749
4548679,41749,28,41749
4172977,41749,27,41749
4499773,41749,41,42019
6185621,41750,0,41750
4163162,41750,272,41750
4290019,41750,320,41750
4298578,41750,71,41750
4288381,41750,378,41750
6030735,41750,40,42020
4625820,41750,14,41750
6268087,49570pr0002,4,57695
4504647,4495b,272,4495
4583752,4495b,288,4495
6300550,67948,9999,""
6398349,10001924,9999,""
4171667,43337,7,43337
4514208,30562,4,30562
4195908,30562,40,46361
4239932,48183,7,48183
4211120,4490,72,4490
449002,4490,7,4490
6038641,41749,15,41749
6185619,41749,0,41749
6170719,41749,28,41749
4298575,41749,71,41749
4520019,41749,40,42019
4161218,41750,15,41750
6271277,41750,0,41750
6185547,41750,321,41750
6035709,41750,320,41750
4587577,41750,71,41750
6258376,41750,378,41750
4499774,41750,41,42020
4210865,43898,72,43898
6295372,49570pr0006,15,67277
6268952,4495b,26,4495
6268949,4495b,297,4495
4210779,42023,72,42023
6021069,42061,15,42061
4629913,6005,15,92903
6078340,47423,25,18016
6192825,4182,0,4182
6212027,44375b,297,44375
6220743,44375b,47,35327
4287972,41767,72,41767
4500123,44674,4,44674
4153848,30646a,15,30646
4153641,30619,14,30619
4153398,40240,366,40240
4158488,30621,14,30621
4153070,30632,7,30632
4569135,10190,25,88408
4153050,40554,73,40554
4217159,40637,14,40637
4153948,30649,33,30649
4211640,32324,71,32324
4173799,32551,27,32551
4506671,40395,0,40395
4291640,40396,378,40396
4153501,40642,14,40642
4217139,40643,14,40643
4153484,40644,14,40644
4268389,40644,320,40644
4561021,40644,135,40644
4222134,41195c01,25,40867
4656825,30361cpr0019,15,74424
4600020,3626b,92,88475
4190214,3626b,46,30011
6058337,15745,45,15745
4162159,42073c02,8,42073
6256610,41740,272,41740
6253191,41740,85,41740
6249090,41740,26,41740
4218493,3023,3,3023
6388468,973c36h01pr5969,5,76382
6248901,44695,9999,""
6337789,10077401,9999,""
4544139,4162,19,4162
4193068,45677,15,45677
4160387,42022,15,42022
4612725,47759,288,47759
6016475,47759,326,47759
4212721,4215b,212,4215
4283100,4215b,19,4215
3000742,4215b,41,30007
4522164,43337,1,43337
4299625,57028c01,71,57028
4525870,61680,71,61680
6253655,41740,29,41740
6257593,41740,71,41740
6257598,41740,14,41740
4211065,3020,72,3020
4211445,3710,71,3710
4505458,6091,70,6091
6335167,15443,308,15443
6092590,15573,70,15573
6172366,25269,15,25269
6173056,92593,19,92593
4603492,4854,15,4854
6025393,45406,4,45406
4219765,2431,19,2431
4157295,4215b,6,4215
4205534,43337,19,43337
4154178,30562,0,30562
4158716,30562,19,30562
6110023,40379,15,40379
6251451,4490,1,4490
6271278,41749,0,41749
4290018,41749,320,41749
4161217,41749,40,42019
4205271,41750,0,41750
6254875,41750,29,41750
4161224,41750,72,41750
4548680,41750,28,41750
4172978,41750,27,41750
4162715,41750,378,41750
4161231,41750,40,42020
6286251,49570pr0003,15,65934
4636201,4495b,0,4495
6268953,4495b,19,4495
614126,6141,0,6141
4596914,41879a,0,41879
4128593,32348,0,32348
6278125,32348,0,42165
4269835,47423,19,47423
6024146,44375b,320,44375
4190263,44375b,41,45729
4179869,43712,15,43712
6097585,44674,272,44674
6172120,44674,14,44674
4162241,41533,0,41533
4508643,40232,15,40232
4153111,30625,0,30625
4153078,30621,0,30621
4153672,30626,8,30626
4153673,30639,8,30639
6171872,40554,85,40554
4153496,40637,14,40637
4153490,40639,14,40639
4496204,40639,14,40639
4164455,40639,2,40639
4496202,40639,4,40639
4211185,30150,70,30150
4154962,32551,73,32551
4157102,32551,15,32551
4247312,40385,45,51576
6083979,40395,320,40395
4153267,40630,1,40630
4565272,40642,14,40642
4544915,40643,14,40643
4544911,40643,135,40643
4205968,40644,7,40644
4153502,41195c01,14,40867
4169470,41195c01,2,43158
6211372,90397pr0005,14,36286
4210898,3626b,72,3626
6360288,75357pr0001,2,79894
6146907,87614,4,18988
4539441,64651,70,64651
6036480,64651,15,64651
6034492,62812,10,62812
619501,6195,15,""
6414467,973c44h23pr6335,226,76382
6422605,102176pr0001,15,102051
6043910,92456c01pr0017,78,92456
4153485,40643,14,40643
4268386,40643,320,40643
4194537,40643,135,40643
4561023,40644,14,40644
4617727,40644,179,40644
4171261,41195c01,2,40867
6016467,98722,0,98722
6007011,3626b,5,88475
4194825,3626b,92,3626
4631251,3626b,35,30011
6162580,18041,297,18041
6152683,973c29h01pr3426,212,76382
6254911,973c29h02pr4605,212,76382
6227027,36010,0,36010
6249089,41740,30,41740
4545295,56897,0,56897
614323,3941,1,6143
4211186,3020,70,3020
4645103,32028,70,32028
6278685,58101pr0001,1,58101
4660876,98302,0,98302
4646835,98135,297,98135
6248488,98135,297,98135
6345265,60483pr0001,27,68205
4556158,60470b,0,60470
4613941,87747,15,93788
6159518,973c01h01pr3527,14,88585
4275460,973c01h03,0,76382
244973,2449,1,""
6037621,92589,1103,92589
6004974,6474,2,6474
4113058,14210,2,76065
4528333,14210,2,63141
4616189,93604,323,93604
6182777,3622,212,3622
300721,3007,4,3007
4233486,32064a,15,32064
4233484,32064a,14,32064
6250655,31111pr0007,27,43520
6250667,31111pr0009,25,43526
6250677,31111pr0012,5,43529
4186017,3749,19,6562
4211375,2736,71,2736
4109854,32002,8,32002
6338174,77568,9999,""
6388199,80677,5,80677
6388198,80677,322,80677
6383021,6180,1062,6180
4624296,96148,9999,""
6375487,3626cpr3624,14,84784
6406453,13785,321,86220
6384848,3626cpr3666,14,99028
6385161,80678pat0001,321,80678
6382508,80678pat0001,5,80678
4296207,56604,9999,""
6383013,4345b,3,4345
6151874,23186,226,23186
6371445,76766,1062,28964
6385735,79757,321,79757
6391870,35660pat0001,15,35660
6391872,36060,25,36060
6383008,41539,321,41539
3244926,32449,0,""
6374643,23973pr0153,322,49303
6374781,76371,1062,76371
6416443,1927,4,1927
4522211,40395,288,40395
4152999,40396,378,40396
4153494,40638,14,40638
4260966,40642,0,40642
6279875,61332,0,61332
6100290,19554,9999,""
4112536,3008,47,""
4161809,2852,15,""
6421616,26601,212,26601
6116836,21518,9999,""
4569575,88781,9999,""
6325312,15532,0,50800
6004804,10010493,9999,""
6141540,25509,9999,""
6141541,25509,9999,""
4118870,4490,8,4490
6381978,93691,9999,""
6408710,98374,70,79807
4166396,2300,92,""
4276382,33216,1057,""
4100335,71313,9999,""
4540893,84640,9999,""
6030892,13613,9999,""
6175374,28421pr0002,14,29752
4569057,3626b,2,3626
4190262,3626b,41,30011
6081401,3626cpr1504,14,18304
6081403,973c27h01pr2777,15,76382
4504414,57028c02,0,57028
6249088,41740,5,41740
6252704,41740,322,41740
4550359,3003,29,3003
6238014,30374,308,21462
403226,4032a,0,4032
6015344,11211,71,11211
6174229,24093,70,29167
4211190,3710,70,3710
4211568,32028,71,32028
6146858,15068,70,15068
6309067,67630pr0001,14,68964
6331610,67017pr0002,15,74999
6317329,69222pr0001,4,69687
6317330,68626pr0002,14,69688
4224864,3298,85,""
6366190,88323,72,42479
6458988,4045,10,4045
4264581,3001,272,""
4267623,973c24h27pr1099,15,73403
4165445,3004,92,""
4657432,95227,308,95227
4560933,87614,15,87614
6227762,6239pr0001,4,38860
4521912,54094,15,54094
6303327,92438,288,92438
329805,3298,19,""
4623236,95199,72,95199
4655430,970l03r22pr0302,4,73243
6199130,97149pr3979,14,97149
6303229,93604,288,93604
6102822,93604pr0002,179,19961
6036408,3007,4,93888
4233485,32064a,4,32064
6250172,32064a,378,31493
6206240,32064a,14,31493
4167034,31111,15,31111
6250659,31111pr0008,25,43524
4140801,32054,0,32054
4224642,49726,9999,""
4143951,40219,9999,""
4527029,63056,9999,""
4191458,44849,1,""
4287822,55026,9999,""
4542886,85217,9999,""
6474221,22390,25,22390
6155055,6155054,9999,""
473324,4733,14,""
6397830,970c46,3,73200
6425510,76959,70,76959
4106538,71425,9999,""
4297579,54390,9999,""
4107430,4599a,100,4599
6438662,102287pr0001,1062,102287
6236256,38547pat0001,0,38547
6386661,79788pr0002,191,1367
6139545,3626cpr0878,378,25433
6343472,98138,92,35381
4256578,4490,15,""
6329431,87079pr0251,0,73883
6069252,17231,9999,17231
4500817,58593,9999,""
4622292,92760pr0001,0,95707
6222314,38019,9999,""
6508093,3001,1055,3556
6222322,38022,9999,""
4282570,54472,9999,""
6120558,21914,9999,""
4290087,3011,462,""
4570655,89156,9999,""
6414337,973c07h02pr6332,308,76382
4647294,98773,9999,""
6378360,91501,226,31959
6411328,6091,27,32807
6249092,41948,19,41948
6422606,101700pr0001,484,102052
6237032,3004pr0040,71,39709
4211398,3023,71,3023
4211395,3020,71,3020
4211257,2420,70,2420
4260486,54200,70,50746
6309054,67624pr0001,14,68958
6363295,77710pr0001,10,80479
6362969,78893pr0001,308,78893
6330897,73733pr0001,1,73733
303421,3034,4,3034
6085211,95227,70,95227
4612827,87751,179,87751
6115539,92438,379,92438
6043804,973c01h01pr1654,14,88585
4293446,973c02h02pr1259,78,76382
4211059,6106,72,6106
4109992,6106,8,6106
6143417,24307,72,24307
6122500,93604,322,93604
6201646,3622,226,3622
4109679,3622,2,3622
4233490,32064a,1,32064
4233491,32064a,8,32064
4233488,32064a,7,32064
6250650,31111pr0006,27,43519
6250674,31111pr0011,5,43528
6378295,92456c02pr0422,84,73141
6120559,21914,9999,""
6416333,92198pr0364,78,101086
4119442,3001,383,""
6361446,2431pr0172,15,80072
6361462,60581pr0031,15,80079
6373135,93088pr0034,19,83928
6414847,2241c01pr0017,26,100957
6378358,74611,19,74611
6321323,3626cpr9801,14,""
6378402,3045,14,3045
6373378,87079pr0259,15,84040
6373380,93088pr0035,71,84042
6414923,92820c01pr0041,14,100958
6406954,973c46h02pr6233,3,76382
6373982,11408c01pr0119,78,73161
6384341,67810,4,67810
6270038,38547pat0001,0,38547
6386662,84196pr0001,71,1368
6385920,73109,4,73109
6371716,3961,0,3961
6371717,6239,25,6239
6371715,22385,25,35341
6365026,11153,323,11153
6336512,62361,3,62361
6263442,2412b,27,2412
6370977,61409,27,61409
6367941,65617,85,65617
6366028,67095pr0014,15,80807
6368055,47759,84,47759
6368071,64225,322,64225
4496153,57851,9999,""
4532911,64024,9999,""
6296447,67364,9999,""
196225,196225,9999,""
4544853,85674,9999,""
6070897,17426,9999,""
4506324,31111,226,31111
4114730,31193,4,31193
6250626,31111pr0004,322,43517
6250645,31111pr0005,27,43518
6250670,31111pr0010,25,43527
6250680,31111pr0013,5,43530
6250683,31111pr0014,14,43531
32072199,32072,72,""
6380357,2454bpr0010,15,92023
4506993,59987,9999,""
6133802,6141,30,6141
6139809,25470,9999,""
4280124,3043,1,""
6380369,59107,1053,92108
6517633,35701,321,5039
6392156,973c29h01pr5998,212,76382
6147784,26322,9999,""
6225893,38578,9999,""
4120225,32143,22,""
6383033,43713,3,43713
6383020,52031,1062,52031
6391869,62696,19,62696
6392173,973c29h01pr6001,212,76382
6303538,3626cpr3677,15,68369
6382532,80682,0,80682
6061097,16449,9999,""
6383009,89523,321,89523
6384080,3068bpr0608,15,98484
6384086,3626cpr3676,14,98550
6407074,87995,14,86385
6303546,3626cpr3679,14,68375
6305730,3626cpr3680,14,68436
6392062,973c27h01pr5993,15,76382
4289320,54094pr0001,4,55351
4624163,92438,28,92438
6272111,92438,84,92438
4547246,973c02h02pr1462,78,76382
6188287,973c02h02pr3843,78,76382
4566756,58123a,71,58123
6392064,973c14h01pr5994,15,76382
6392114,973c06h01pr5997,10,76382
6385138,36187pr0026,15,1028
6383964,30165,322,30165
6383965,30363,322,30363
6391270,6141,92,6141
647421,6474,4,6474
6185108,30089b,27,30089
4113165,3036,6,3036
6429552,52031,272,52031
6262023,6106,72,6106
4288159,6106,25,6106
6141552,24299,4,24299
362201,3622,15,3622
4114313,3622,8,3622
6422607,18277pr0006,484,102053
6295228,3622,323,3622
4262233,32064a,272,32064
4117071,32064a,7,32064
4233494,32064a,19,32064
4107909,31110,4,31110
6386248,92456c01pr0434,78,73141
6013299,90195,378,90195
6406618,87079pr0290,0,100577
6375829,3437,1062,3437
6375218,47408,1062,16195
6364413,16697,0,16697
6375214,40666,1062,40666
6364411,79793,15,79793
6364412,79794,71,79794
6364410,80166,321,80166
6368276,15452pr0010,1,81386
6368278,76371pr0200,15,81389
6030898,13619,9999,""
6257336,46834,15,46834
6126546,20904pr0002,179,23917
6474220,43708,272,43708
6335252,76952,9999,""
4598418,89651,272,89651
4528038,61904,72,61904
4200326,42003,0,""
6108789,75113c01pr0004,19,75113
4262119,52059,71,52845
4260871,52040,72,52040
346002,3460,7,3460
4296997,3464,15,3464
6250188,32627,71,32627
6219459,35962,4,35962
6219501,35962,14,35962
4119475,2853,7,2853
4203308,46452,179,46452
6027566,76537,14,76537
6055629,15460,72,15460
6022947,11949,71,11949
4222118,47972,72,47972
4525683,62844,191,62844
6240629,26601,308,26601
6176240,26601,15,26601
4211748,41862,71,41862
4191076,32063,6,32063
4141201,32063,19,32063
6062547,87079pr0061,15,16619
6317511,65133,1050,65133
6317531,65133,3,65133
6317534,65133,323,65133
6135195,15623pr0003,71,24827
6146909,15623pr0004,84,26240
6116512,18922pr0001,84,21441
6160158,18601,19,18601
6336278,973c22h10pr5476,4,76382
6343528,973c28h03pr5555,272,76382
6344309,973c75h03pr5558,321,76382
6345269,973c24h03pr5577,272,76382
6310297,98233,71,98233
6021311,98233,14,98233
6352892,973c11h12pr5671,28,76382
6135615,87609,321,87609
6175591,87609,320,87609
6078587,87609,25,87609
6356084,973c03h01pr5719,0,76382
6357010,973c10h10pr5741,320,76382
6357654,973c03h03pr5755,0,76382
6359274,973c03h03pr5767,0,76382
6360981,973c14h03pr5778,72,76382
6365029,973c43h02pr5798,29,76382
459826,4598,0,4598
6023415,4493c01pr0009,70,75998
4591627,92228,179,92228
6244914,39789,14,39789
80141,3001pr0043,14,80141
6175912,18825pr0017,29,18825
6250094,18825pr0024,29,37994
6255022,18825pr0032,4,37994
6273949,25975pr0002,15,60411
6041708,3626cpr1236,27,14607
6041711,3626cpr1238,14,14609
6041786,3626cpr1240,14,14611
6041792,3626cpr1243,14,14627
6219715,6219715,9999,""
6257051,50112,9999,""
4284509,54706,9999,""
6287563,66306,9999,""
6287274,31110,1050,""
6319514,69933,9999,""
4497188,3298,2,""
447624,4476b,14,""
4569133,30090,41,88416
6374785,1480c01pb0c02pr0001,71,84212
6374789,1480c01pr0001,191,84253
6387953,87326,322,87326
6294207,98223,158,98223
6387971,84194,27,84194
6374784,98223pr0025,1,84211
6374803,98465pr0155,322,84336
6386647,27370pr0017,322,1353
4222150,44816,135,44816
6386648,27370pr0018,226,1354
6390099,3437,70,3437
6393570,6474,72,6474
6327077,14721,27,14721
6391842,15515,10,15515
4580672,89817,9999,""
4221728,48290,72,""
6510220,79194,72,79194
4130189,32291,8,""
6116825,21510,9999,""
6447832,970c26pat23pr2472,19,104668
6391043,15515,158,15515
4172697,42511,25,42511
6422609,101777pr0001,0,102055
6414529,973c39h13pr6337,31,76382
4547299,64311,191,64311
4547984,64311,288,64311
4107082,32016,0,32016
4107084,32015,0,32015
6391120,16598,70,16598
4218221,47430,2,47430
4216363,47431,288,47431
4218231,47431,2,47431
4213241,47757,0,47757
4293616,47757,288,47757
4287942,53562pat0002,320,53562
4541487,53564,320,53564
4494498,54937,135,54937
4287285,973c27h01pr1241,15,76382
6103067,10154,326,10154
6005099,10124,10,10124
6290432,10124,15,10124
6129169,22392,191,22392
6132676,973c22h10pr3213,4,76382
6368449,84713pr0002,484,81446
6368443,60364bpr0009,84,81457
6393601,84191,70,84191
6387973,84195,4,84195
6374790,1486c01,84,84288
6390998,98218,70,98218
4255284,6514,4,""
4210804,2524,72,""
4225499,2719,7,""
618009,6180,13,""
6390996,98222,70,98222
6386663,31110pr0156,226,1369
6088615,3710,46,""
393602,3936,7,""
6152566,26785,1,26785
4240676,6187,226,6187
4197616,45453,5,""
4194091,2456,484,""
6386664,31110pr0157,226,1370
6386665,31110pr0158,1050,1371
6390995,98225,70,98225
6153245,26854,9999,""
6445607,973c27h70pr6653,3,76382
6386668,70679pr0002,28,1374
6406947,3626cpr3805,78,100581
6387454,10001502,9999,""
4241433,44353,25,""
6089578,10201,70,10201
4531885,54889,9999,""
4583265,90352,9999,""
4626004,96457,9999,""
6109079,20814,9999,""
6143840,25916,9999,""
6429063,3262,3,3262
4639103,97836,9999,""
4121680,22038,9999,""
4107582,71552,9999,""
4650504,99367,9999,""
6387372,10001478,9999,""
6422610,101840pr0001,0,102056
4218234,47431,14,47431
4287903,47757,272,47757
4288578,47757,320,47757
4287941,53562pat0001,0,53562
4294808,53562pat0003,0,53562
4286264,53564,320,53564
4287939,53572,297,53572
4277407,54175,0,54175
4289572,54175,320,54175
6130061,6070,272,6070
6185121,6070,27,6070
4618629,6256,29,6256
6051528,6256,82,15572
663226,6632,0,""
4508469,78c10,27,60146
6176427,10154,27,10154
6172507,10124,4,10124
6143112,10124,272,10124
6076186,10124,28,10124
6176426,10124,27,10124
6139248,10124,25,10124
6176471,10127,4,10127
6176470,10126,4,10126
6129170,22392,4,22392
6097053,3005,31,3005
6065868,973c22h21pr2630,4,76382
6032079,973c22h03pr1902,4,76382
6073157,973c14h14pr2665,4,76382
6157252,84638c04pr2670,4,84638
6023609,973c14h01pr1622,4,76382
6131821,973c22h10pr3195,4,76382
6046708,973c22h03pr2403,4,88585
6023666,973c10h01pr1633,4,76382
6006040,973c22h02pr2091,4,76382
6258245,973c22h01pr4655,4,76382
6152679,973c22h01pr3425,4,76382
6240551,3005,41,35382
4244373,54200,72,50746
4180533,43723,4,43723
6430886,1996pat0001,297,1996
4589612,6111,85,""
4594564,89651,320,89651
4598422,89651,4,89651
6261386,32016,0,42128
4173970,42003,0,42003
6123815,22961,71,22961
4259901,52037,72,52037
4184166,3673,7,3673
4586140,6179pr0003,14,90994
6219499,35962,15,35962
6013937,2854,19,10721
4209131,46456,135,46456
6164071,26601,272,26601
4647944,98233,10,98233
6102539,87609,1,87609
6000070,87609,2,87609
6357268,973c03h02pr5745,0,76382
6357608,973c12h12pr5749,72,76382
6358232,973c21h21pr5764,297,76382
6365077,973c01h19pr5799,14,76382
4197615,45453,26,""
6244919,39789,15,39789
6294039,18825pr0040,15,37994
6041794,3626cpr1244,14,14628
6041801,3626cpr1247,14,14631
6093244,3024pr0005,27,18953
4276529,53563,272,53563
4278744,47311,320,47311
4218225,47430,272,47430
4218217,47430,320,47430
4287592,47430,151,47430
4220514,47431,4,47431
4218237,47431,272,47431
4218228,47431,320,47431
4211466,3894,71,3894
4527764,6565,15,6565
6240216,6141,46,34823
4214760,2654,46,2654
6029906,6111pr0006,15,13483
6029750,3070bpr0068,14,13412
6044152,3070bpr0070,0,14811
4610289,2638,14,2638
4240374,6020,4,""
4566689,48183,70,""
6212372,92820c01pr0141,272,""
6287635,65878,9999,""
6315305,3626cpr9807,78,69394
6391785,6510,226,6510
4211044,4070a,72,4070
6404591,80015,326,80015
300842,3008,41,""
4636353,97442,9999,""
6054860,2456,29,""
4140496,32291,27,32291
6391784,11169,70,11169
6386672,3437pr0165,72,1378
6251702,11344,70,11344
6391783,11344,84,11344
6339213,76371pr0199,15,77796
6368445,93702c01pr0014,321,81434
6386673,3664pr9991,14,1379
6391786,16598,484,16598
4166639,3009,335,3009
4218236,47431,28,47431
4542115,53562pat0002,320,53562
6146060,93061,15,26158
6103065,10124,326,10124
6222505,10124,28,10124
6221770,10124,30,10124
6141862,973c22h34pr3253,4,76382
4586509,973c10h01pr1633,4,76382
4547978,973c02h02pr1464,4,76382
6031080,973c22h22pr1903,4,76382
4275873,973c22h27,4,76382
4119350,3005,33,30071
6066120,3005,52,30071
4504378,54200,72,54200
6122859,19981pr0003,41,19981
6325421,98138,114,35380
6322816,98138,26,35381
4649422,98138,297,98138
6322842,98138,379,35381
4650500,98138,46,98138
6231386,35480,28,35480
4211388,3004,71,3004
6156462,60479,19,60479
4211438,3666,71,3666
4210725,30414,72,30414
4211067,2445,72,2445
4256828,3703,72,3703
4541386,3960,320,3960
4164219,3710,320,3710
4585751,2420,320,2420
4539063,3794b,320,3794
4539060,2431,320,2431
4539105,3068b,320,3068
4541506,2412b,320,2412
6503198,1996pat0001,297,1996
6153415,21417pr0001,78,26885
6476004,62361,226,4925
4155361,3811,7,3811
4541259,6005,71,""
6391782,23742,158,23742
6133611,60479,72,60479
6315045,3626cpr9809,78,69353
6386671,3437pr0166,84,1377
6386670,18115pr0001,484,1376
6153427,26099pat0001,326,26889
6288069,66229,9999,""
6252427,49240,9999,""
6296661,19039,484,67406
4496159,57857,9999,""
6387455,01503,9999,""
6341398,24246,30,35399
458928,4589,2,""
6422611,24068pr0003,4,102057
6414340,38800,70,86370
4194629,44849,4,""
4286762,54403,9999,""
656501,6565,15,6565
656401,6564,15,6564
4227155,3713,4,6590
6382562,66821,15,66821
6374290,69840pr0151,322,69840
6125699,973c22h10pr3163,4,76382
6100042,973c27h01pr2830,4,76382
4584351,56823c100,0,""
6032091,973c22h12pr1976,4,76382
6245800,973c22h27,4,76382
6132565,15068pr0006,4,24410
6084028,3005,85,3005
6057986,3005,84,3005
4143573,3005,52,30071
6122869,19981pr0012,41,19981
6133271,21560,28,21560
6121443,21560,25,21560
6322813,98138,308,35381
6322841,98138,28,35381
6238047,98138,1000,39797
6302964,98138,1055,35380
6258607,98138,36,35380
4520307,61780,72,61780
4210719,3024,72,3024
4211043,3021,72,3021
4216973,6019,72,6019
4565322,87580,72,87580
6071226,15712,72,15712
6208446,99563,179,99563
4565433,87618,71,87618
4654582,99781,71,99781
4558953,87087,71,87087
4657459,52107,71,52107
6034154,99563,80,13954
6261744,99563,70,99563
4585429,87544,71,87544
4251149,4477,71,4477
4211103,3010,72,3010
4211134,3958,72,3958
4243831,3031,72,3031
4210828,4081b,72,4081
4210848,3070b,72,3070
4609330,2450,1,2450
4210788,41770,72,41770
6003093,30504,272,30504
4539097,3023,320,3023
4164108,3666,320,3666
4539062,3666,320,3666
4164222,2420,320,2420
4539071,3020,320,3020
4217788,3176,320,3176
4164220,2431,320,2431
4162204,2412b,320,2412
4296783,43719,320,43719
4507047,6636,28,6636
4211804,44302a,71,44302
